gameid;tournament;gametype;teamA;teamidA;teamB;teamidB;resultA;resultB;addinfo;date;teamA_age;teamB_age;teamA_def_val;teamB_def_val;teamA_off_val;teamB_off_val;teamA_frag;teamB_frag;past_resultA;past_resultB
986783;WM10;Gruppe C;England;3299;USA;3505;1;1;;12.06.10;28.434782608695652;26.869565217391305;14807692.307692308;2538461.5384615385;25600000.0;2465000.0;8;21;1.9949999999999999;0.0475
986814;WM10;Gruppe D;Australien;3433;Serbien;3438;2;1;;23.06.10;28.05;25.956521739130434;1965000.0;8058333.333333333;3330000.0;8340909.090909091;20;23;;
986813;WM10;Gruppe D;Ghana;3441;Deutschland;3262;0;1;;23.06.10;24.136363636363637;24.636363636363637;1491666.6666666667;12500000.0;3720000.0;13500000.0;22;8;;
986800;WM10;Gruppe D;Ghana;3441;Australien;3433;1;1;;19.06.10;24.136363636363637;28.333333333333332;1491666.6666666667;1865000.0;3720000.0;2572727.272727273;22;20;;
986799;WM10;Gruppe D;Deutschland;3262;Serbien;3438;0;1;;18.06.10;24.956521739130434;25.90909090909091;12500000.0;9075000.0;12954545.454545455;7575000.0;8;22;1.9;0.95
986786;WM10;Gruppe D;Serbien;3438;Ghana;3441;0;1;;13.06.10;25.956521739130434;23.956521739130434;8058333.333333333;1646153.8461538462;8340909.090909091;3720000.0;23;22;;
986785;WM10;Gruppe D;Deutschland;3262;Australien;3433;4;0;;13.06.10;24.956521739130434;28.47826086956522;12500000.0;1877777.7777777778;12954545.454545455;3503571.4285714286;8;21;3.8;2.8499999999999996
986816;WM10;Gruppe E;Dänemark;3436;Japan;3435;1;3;;24.06.10;28.045454545454547;27.91304347826087;3875000.0;2538461.5384615385;2833333.3333333335;4000000.0;18;15;;
986815;WM10;Gruppe E;Kamerun;3434;Niederlande;3379;1;2;;24.06.10;25.476190476190474;27.652173913043477;6115384.615384615;5619230.769230769;7675000.0;18250000.0;19;17;0.0;0.95
986802;WM10;Gruppe E;Kamerun;3434;Dänemark;3436;1;2;;19.06.10;25.17391304347826;27.73913043478261;5200000.0;4613636.363636363;8150000.0;2833333.3333333335;21;19;;
986787;WM10;Gruppe E;Niederlande;3379;Dänemark;3436;2;0;;14.06.10;27.652173913043477;27.73913043478261;5753571.428571428;4613636.363636363;19444444.444444444;2833333.3333333335;17;19;1.0046249999999999;0.9974999999999999
986788;WM10;Gruppe E;Japan;3435;Kamerun;3434;1;0;;14.06.10;27.869565217391305;25.17391304347826;2641666.6666666665;5200000.0;3754545.4545454546;8150000.0;15;21;1.90475;0.0
986818;WM10;Gruppe F;Paraguay;3581;Neuseeland;9171;0;0;;24.06.10;28.17391304347826;27.391304347826086;1642307.6923076923;610416.6666666666;4930000.0;559090.9090909091;21;17;;
986817;WM10;Gruppe F;Slowakei;3503;Italien;3376;3;2;;24.06.10;26.08695652173913;28.045454545454547;2341666.6666666665;11590909.090909092;4722727.2727272725;14681818.181818182;22;10;0.0;2.8499999999999996
986803;WM10;Gruppe F;Slowakei;3503;Paraguay;3581;0;2;;20.06.10;26.08695652173913;28.17391304347826;2341666.6666666665;1640909.0909090908;4722727.2727272725;4383333.333333333;22;21;;
986804;WM10;Gruppe F;Italien;3376;Neuseeland;9171;1;1;;20.06.10;28.045454545454547;27.40909090909091;12458333.333333334;643181.8181818182;13950000.0;559090.9090909091;10;16;3.8;2.8499999999999996
986790;WM10;Gruppe F;Neuseeland;9171;Slowakei;3503;1;1;;15.06.10;27.391304347826086;26.08695652173913;610416.6666666666;2341666.6666666665;559090.9090909091;4722727.2727272725;17;22;;
986789;WM10;Gruppe F;Italien;3376;Paraguay;3581;1;1;;14.06.10;28.217391304347824;28.130434782608695;13846153.846153846;1754166.6666666667;13950000.0;4509090.909090909;10;21;2.8499999999999996;0.95
