gameid;tournament;gametype;teamA;teamidA;teamB;teamidB;resultA;resultB;addinfo;date;teamA_age;teamB_age;teamA_def_val;teamB_def_val;teamA_off_val;teamB_off_val;teamA_frag;teamB_frag;past_resultA;past_resultB
46382;WM06;Gruppe E;USA;3505;Tschechien;3445;0;3;;12.06.06;28.26086956521739;28.52173913043478;23450000.0;71600000.0;17700000.0;57700000.0;18;20;;
46381;WM06;Gruppe E;Italien;3376;Ghana;3441;2;0;;12.06.06;28.217391304347824;24.608695652173914;178000000.0;10200000.0;199500000.0;55750000.0;9;23;;
49339;WM06;Gruppe F;Kroatien;3556;Australien;3433;2;2;;22.06.06;27.52173913043478;27.956521739130434;44050000.0;19925000.0;49450000.0;39000000.0;16;18;;
49338;WM06;Gruppe F;Japan;3435;Brasilien;3439;1;4;;22.06.06;27.217391304347824;28.347826086956523;21150000.0;134250000.0;22750000.0;231000000.0;15;13;1.9001187499999999;1.90534375
49325;WM06;Gruppe F;Japan;3435;Kroatien;3556;0;0;;18.06.06;27.217391304347824;27.52173913043478;21150000.0;43050000.0;22750000.0;50450000.0;15;16;0.0;0.95
49324;WM06;Gruppe F;Brasilien;3439;Australien;3433;2;0;;18.06.06;28.347826086956523;27.956521739130434;130250000.0;10525000.0;235000000.0;48400000.0;13;18;0.285;0.95
46384;WM06;Gruppe F;Brasilien;3439;Kroatien;3556;1;0;;13.06.06;28.347826086956523;27.52173913043478;130250000.0;43050000.0;235000000.0;50450000.0;13;16;;
46383;WM06;Gruppe F;Australien;3433;Japan;3435;3;1;;12.06.06;27.91304347826087;27.217391304347824;15100000.0;13150000.0;43100000.0;28350000.0;18;15;0.0003621875;2.90464875
49343;WM06;Gruppe G;Schweiz;3384;Südkorea;3589;2;0;;23.06.06;25.304347826086957;26.0;35500000.0;13850000.0;34600000.0;21500000.0;19;14;;
49342;WM06;Gruppe G;Togo;3815;Frankreich;3377;0;2;;23.06.06;25.5;28.523809523809526;3200000.0;118450000.0;13750000.0;132000000.0;20;13;;
49329;WM06;Gruppe G;Togo;3815;Schweiz;3384;0;2;;19.06.06;25.47826086956522;25.304347826086957;3200000.0;35500000.0;13800000.0;34600000.0;21;19;;
49328;WM06;Gruppe G;Frankreich;3377;Südkorea;3589;1;1;;18.06.06;28.565217391304348;26.0;126950000.0;15150000.0;146500000.0;20200000.0;14;14;4.75;0.0
48801;WM06;Gruppe G;Südkorea;3589;Togo;3815;2;1;;13.06.06;26.0;25.434782608695652;8650000.0;3200000.0;24400000.0;13800000.0;14;21;;
46385;WM06;Gruppe G;Frankreich;3377;Schweiz;3384;0;0;;13.06.06;28.565217391304348;25.26086956521739;130500000.0;32950000.0;139500000.0;34600000.0;14;19;0.9573684375;0.952386875
49347;WM06;Gruppe H;Ukraine;3699;Tunesien;3670;1;0;;23.06.06;27.285714285714285;26.91304347826087;17000000.0;22950000.0;64600000.0;12900000.0;8;21;;
49346;WM06;Gruppe H;Saudi-Arabien;3807;Spanien;3375;0;1;;23.06.06;26.391304347826086;25.714285714285715;5150000.0;55000000.0;3600000.0;157000000.0;6;6;;
49331;WM06;Gruppe H;Saudi-Arabien;3807;Ukraine;3699;0;4;;19.06.06;27.375;27.071428571428573;3350000.0;17200000.0;3700000.0;64400000.0;3;8;;
49330;WM06;Gruppe H;Spanien;3375;Tunesien;3670;3;1;;19.06.06;25.47826086956522;26.91304347826087;166000000.0;22950000.0;168750000.0;12900000.0;10;21;;
49239;WM06;Gruppe H;Spanien;3375;Ukraine;3699;4;0;;14.06.06;25.73913043478261;26.0;138750000.0;21000000.0;188500000.0;69900000.0;10;10;1.9949999999999999;1.045
49240;WM06;Gruppe H;Tunesien;3670;Saudi-Arabien;3807;2;2;;14.06.06;26.91304347826087;26.681818181818183;22450000.0;5150000.0;13400000.0;3600000.0;21;6;;
2466308;WM14;Finale;Deutschland;3262;Argentinien;3437;1;0;n.V.;13.07.14;25.90909090909091;28.652173913043477;256500000.0;90500000.0;282000000.0;297500000.0;10;15;1.14060621875;2.8527437335937496
2466306;WM14;Spiel um Platz Drei;Brasilien;3439;Niederlande;3379;0;3;;12.07.14;28.09090909090909;25.904761904761905;199000000.0;85000000.0;209000000.0;103000000.0;17;14;0.05225;0.09975
2464610;WM14;Halbfinale;Niederlande;3379;Argentinien;3437;2;4;n.E.;09.07.14;26.0;28.772727272727273;91000000.0;92000000.0;116500000.0;269500000.0;16;14;0.0475;0.0
2464545;WM14;Halbfinale;Brasilien;3439;Deutschland;3262;1;7;;08.07.14;28.047619047619047;25.90909090909091;156500000.0;226000000.0;211000000.0;296000000.0;17;10;2.04513625;2.9473749999999996
2463354;WM14;Viertelfinale;Argentinien;3437;Belgien;3382;1;0;;05.07.14;28.863636363636363;25.545454545454547;82500000.0;198200000.0;303500000.0;148000000.0;14;16;;
2462864;WM14;Viertelfinale;Niederlande;3379;Costa Rica;8497;4;3;n.E.;05.07.14;26.0;26.904761904761905;81000000.0;12175000.0;126500000.0;17950000.0;16;17;;
